name,label
ulfx04,CPQ:E15b No calendar in 2003/04
ulfpe04,CPQ:E15b In paid employment anytime in the financial year (in 2003/04)
ulfmeh04,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2003/04)
ulfmew04,CPQ:E16 For approximately how many weeks were you employed (in 2003/04)
ulfmem04,CPQ:E16 For approximately how many months were you employed (in 2003/04)
ulfne04,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2003/04)
ulfneh04,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2003/04)
ulfnew04,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2003/04)
ulfnem04,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2003/04)
ulfx05,CPQ:E15b No calendar in 2004/05
ulfpe05,CPQ:E15b In paid employment anytime in the financial year (in 2004/05)
ulfmeh05,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2004/05)
ulfmew05,CPQ:E16 For approximately how many weeks were you employed (in 2004/05)
ulfmem05,CPQ:E16 For approximately how many months were you employed (in 2004/05)
ulfne05,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2004/05)
ulfneh05,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2004/05)
ulfnew05,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2004/05)
ulfnem05,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2004/05)
ulfx06,CPQ:E15b No calendar in 2005/06
ulfpe06,CPQ:E15b In paid employment anytime in the financial year (in 2005/06)
ulfmeh06,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2005/06)
ulfmew06,CPQ:E16 For approximately how many weeks were you employed (in 2005/06)
ulfmem06,CPQ:E16 For approximately how many months were you employed (in 2005/06)
ulfne06,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2005/06)
ulfneh06,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2005/06)
ulfnew06,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2005/06)
ulfnem06,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2005/06)
ulfx07,CPQ:E15b No calendar in 2006/07
ulfpe07,CPQ:E15b In paid employment anytime in the financial year (in 2006/07)
ulfmeh07,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2006/07)
ulfmew07,CPQ:E16 For approximately how many weeks were you employed (in 2006/07)
ulfmem07,CPQ:E16 For approximately how many months were you employed (in 2006/07)
ulfne07,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2006/07)
ulfneh07,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2006/07)
ulfnew07,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2006/07)
ulfnem07,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2006/07)
ulfx08,CPQ:E15b No calendar in 2007/08
ulfpe08,CPQ:E15b In paid employment anytime in the financial year (in 2007/08)
ulfmeh08,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2007/08)
ulfmew08,CPQ:E16 For approximately how many weeks were you employed (in 2007/08)
ulfmem08,CPQ:E16 For approximately how many months were you employed (in 2007/08)
ulfne08,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2007/08)
ulfneh08,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2007/08)
ulfnew08,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2007/08)
ulfnem08,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2007/08)
ulfx09,CPQ:E15b No calendar in 2008/09
ulfpe09,CPQ:E15b In paid employment anytime in the financial year (in 2008/09)
ulfmeh09,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2008/09)
ulfmew09,CPQ:E16 For approximately how many weeks were you employed (in 2008/09)
ulfmem09,CPQ:E16 For approximately how many months were you employed (in 2008/09)
ulfne09,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2008/09)
ulfneh09,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2008/09)
ulfnew09,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2008/09)
ulfnem09,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2008/09)
ulfx10,CPQ:E15b No calendar in 2009/10
ulfpe10,CPQ:E15b In paid employment anytime in the financial year (in 2009/10)
ulfmeh10,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2009/10)
ulfmew10,CPQ:E16 For approximately how many weeks were you employed (in 2009/10)
ulfmem10,CPQ:E16 For approximately how many months were you employed (in 2009/10)
ulfne10,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2009/10)
ulfneh10,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2009/10)
ulfnew10,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2009/10)
ulfnem10,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2009/10)
ulfx11,CPQ:E15b No calendar in 2010/11
ulfpe11,CPQ:E15b In paid employment anytime in the financial year (in 2010/11)
ulfmeh11,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2010/11)
ulfmew11,CPQ:E16 For approximately how many weeks were you employed (in 2010/11)
ulfmem11,CPQ:E16 For approximately how many months were you employed (in 2010/11)
ulfne11,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2010/11)
ulfneh11,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2010/11)
ulfnew11,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2010/11)
ulfnem11,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2010/11)
ulfx12,CPQ:E15b No calendar in 2011/12
ulfpe12,CPQ:E15b In paid employment anytime in the financial year (in 2011/12)
ulfmeh12,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2011/12)
ulfmew12,CPQ:E16 For approximately how many weeks were you employed (in 2011/12)
ulfmem12,CPQ:E16 For approximately how many months were you employed (in 2011/12)
ulfne12,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2011/12)
ulfneh12,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2011/12)
ulfnew12,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2011/12)
ulfnem12,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2011/12)
ulfx13,CPQ:E15b No calendar in 2012/13
ulfpe13,CPQ:E15b In paid employment anytime in the financial year (in 2012/13)
ulfmeh13,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2012/13)
ulfmew13,CPQ:E16 For approximately how many weeks were you employed (in 2012/13)
ulfmem13,CPQ:E16 For approximately how many months were you employed (in 2012/13)
ulfne13,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2012/13)
ulfneh13,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2012/13)
ulfnew13,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2012/13)
ulfnem13,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2012/13)
ulfx14,CPQ:E15b No calendar in 2013/14
ulfpe14,CPQ:E15b In paid employment anytime in the financial year (in 2013/14)
ulfmeh14,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2013/14)
ulfmew14,CPQ:E16 For approximately how many weeks were you employed (in 2013/14)
ulfmem14,CPQ:E16 For approximately how many months were you employed (in 2013/14)
ulfne14,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2013/14)
ulfneh14,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2013/14)
ulfnew14,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2013/14)
ulfnem14,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2013/14)
ulfx15,CPQ:E15b No calendar in 2014/15
ulfpe15,CPQ:E15b In paid employment anytime in the financial year (in 2014/15)
ulfmeh15,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2014/15)
ulfmew15,CPQ:E16 For approximately how many weeks were you employed (in 2014/15)
ulfmem15,CPQ:E16 For approximately how many months were you employed (in 2014/15)
ulfne15,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2014/15)
ulfneh15,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2014/15)
ulfnew15,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2014/15)
ulfnem15,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2014/15)
ulfx16,CPQ:E15b No calendar in 2015/16
ulfpe16,CPQ:E15b In paid employment anytime in the financial year (in 2015/16)
ulfmeh16,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2015/16)
ulfmew16,CPQ:E16 For approximately how many weeks were you employed (in 2015/16)
ulfmem16,CPQ:E16 For approximately how many months were you employed (in 2015/16)
ulfne16,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2015/16)
ulfneh16,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2015/16)
ulfnew16,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2015/16)
ulfnem16,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2015/16)
ulfx17,CPQ:E15b No calendar in 2016/17
ulfpe17,CPQ:E15b In paid employment anytime in the financial year (in 2016/17)
ulfmeh17,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2016/17)
ulfmew17,CPQ:E16 For approximately how many weeks were you employed (in 2016/17)
ulfmem17,CPQ:E16 For approximately how many months were you employed (in 2016/17)
ulfne17,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2016/17)
ulfneh17,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2016/17)
ulfnew17,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2016/17)
ulfnem17,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2016/17)
ulfx18,CPQ:E15b No calendar in 2017/18
ulfpe18,CPQ:E15b In paid employment anytime in the financial year (in 2017/18)
ulfmeh18,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2017/18)
ulfmew18,CPQ:E16 For approximately how many weeks were you employed (in 2017/18)
ulfmem18,CPQ:E16 For approximately how many months were you employed (in 2017/18)
ulfne18,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2017/18)
ulfneh18,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2017/18)
ulfnew18,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2017/18)
ulfnem18,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2017/18)
ulfx19,CPQ:E15b No calendar in 2018/19
ulfpe19,CPQ:E15b In paid employment anytime in the financial year (in 2018/19)
ulfmeh19,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2018/19)
ulfmew19,CPQ:E16 For approximately how many weeks were you employed (in 2018/19)
ulfmem19,CPQ:E16 For approximately how many months were you employed (in 2018/19)
ulfne19,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2018/19)
ulfneh19,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2018/19)
ulfnew19,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2018/19)
ulfnem19,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2018/19)
ulfx20,CPQ:E15b No calendar in 2019/20
ulfpe20,CPQ:E15b In paid employment anytime in the financial year (in 2019/20)
ulfmeh20,CPQ:E16 For approximately how many weeks or months were you employed - how answered (in 2019/20)
ulfmew20,CPQ:E16 For approximately how many weeks were you employed (in 2019/20)
ulfmem20,CPQ:E16 For approximately how many months were you employed (in 2019/20)
ulfne20,CPQ:E17 And can you recall actively looking for work while not employed in the financial year (in 2019/20)
ulfneh20,CPQ:E18 For approximately how many weeks or months were you unemployed and actively looking for work - how answered (in 2019/20)
ulfnew20,CPQ:E18 For approximately how many weeks were you unemployed and actively looking for work (in 2019/20)
ulfnem20,CPQ:E18 For approximately how many months were you unemployed and actively looking for work (in 2019/20)
uwcany,"CPQ:E19a/NPQ:E15a During last 12 months, did you spend any time on workers compensation"
uwcaha,CPQ:E19b/NPQ:E15b Absent from work and on workers compensation in past 12 months - how answered
uwcamt,CPQ:E19b/NPQ:E15b Absent from work and on workers compensation in past 12 months - Months
uwcawk,CPQ:E19b/NPQ:E15b Absent from work and on workers compensation in past 12 months - Weeks
uwcada,CPQ:E19b/NPQ:E15b Absent from work and on workers compensation in past 12 months - Days
ualjbca,CPQ:E20/NPQ:E16 Check if has had a job since start of calendar
ualpdany,CPQ:E21a/NPQ:E17a Any paid annual leave in last 12 months
ualpdha,CPQ:E21b/NPQ:E17b Amount of paid annual leave in last 12 months - how answered
ualpdwk,CPQ:E21b/NPQ:E17b Amount of paid annual leave in last 12 months - Weeks
ualpdda,CPQ:E21b/NPQ:E17b Amount of paid annual leave in last 12 months - Days
ualskany,CPQ:E22a/NPQ:E18a Any paid sick leave in last 12 months
ualskha,CPQ:E22b/NPQ:E18b Amount of paid sick leave in last 12 months - how answered
ualskwk,CPQ:E22b/NPQ:E18b Amount of paid sick leave in last 12 months - Weeks
ualskda,CPQ:E22b/NPQ:E18b Amount of paid sick leave in last 12 months - Days
ualopfl,CPQ:E23a/NPQ:E19a Any other paid leave in last 12 months - Family or Carers Leave
ualoppl,CPQ:E23a/NPQ:E19a Any other paid leave in last 12 months - Maternity or Paternity or Parental leave
ualopls,CPQ:E23a/NPQ:E19a Any other paid leave in last 12 months - Long-service Leave
ualopbl,CPQ:E23a/NPQ:E19a Any other paid leave in last 12 months - Bereavement Leave
ualoopl,CPQ:E23a/NPQ:E19a Any other paid leave in last 12 months - Any other type of paid leave
ualopha,CPQ:E23b/NPQ:E19b Amount of other paid leave in last 12 months - how answered
ualopmt,CPQ:E23b/NPQ:E19b Amount of other paid leave in last 12 months - Months
ualopwk,CPQ:E23b/NPQ:E19b Amount of other paid leave in last 12 months - Weeks
ualopda,CPQ:E23b/NPQ:E19b Amount of other paid leave in last 12 months - Days
ualupany,CPQ:E24a/NPQ:E20a Taken any unpaid leave in last 12 months
ualupha,CPQ:E24b/NPQ:E20b Amount of unpaid leave in last 12 months - how answered
ualupmt,CPQ:E24b/NPQ:E20b Amount of unpaid leave in last 12 months - Months
ualupwk,CPQ:E24b/NPQ:E20b Amount of unpaid leave in last 12 months - Weeks
ualupda,CPQ:E24b/NPQ:E20b Amount of unpaid leave in last 12 months - Days
uchkca,CPQ:E25/NPQ:21 Has been not employed but looking for work for any period in the calendar
umoreqps,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Study
umoreqpw,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Part time paid work
umoreqvu,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Voluntary work
umoreqwd,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Work for the Dole
umoreqpi,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - PaTH Internships
umoreqwe,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - National Work Experience Programme
umoreqwp,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Launch into Work program
umoreqpe,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - PaTH Employability Skills Training
umoreqla,"CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Accredited language, literacy or numeracy training"
umoreqcd,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Community Development Program
umoreqrl,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Relocating to an area of better employment prospects
umoreqdf,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Defence Force Reserve
umoreqog,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Other government employment or training programs
umoreqng,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Other non-government employment or training programmes
umoreqnj,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Non-vocational interventions or assistance
umoreqno,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - None of the above
umoreqrf,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Refused
umoreqdk,CPQ:E26/NPQ:E22 Ever been required by Centrelink/ES provider to do... - Dont know
umocreq,CPQ:E27/NPQ:E23 Currently still undertaking any of these activities
umolha,CPQ:E28/NPQ:E24 Last did any activity to improve employment prospects - calendar date given or not done
